"cloud_cover","sunshine","global_radiation","max_temp","mean_temp","min_temp","precipitation","pressure","snow_depth"
1,10.5,171,22.8,10.8,3.3,0,103770,0
0,11.1,174,23.4,14.7,6.6,0,103260,0
1,11,171,17.5,15.9,8.5,0,102650,0
3,7.5,139,18.3,14.8,12,0,103000,0
0,10.1,160,15.4,11.8,5.3,0,102800,0
4,3.2,93,16.7,10.5,5.6,0,102040,0
4,7.4,133,20.2,11.8,6.9,0,102550,0
6,2.4,81,19.5,15.2,10.2,0,102100,0
4,5.2,110,18.3,15.6,11.6,0,102670,0
7,0.4,49,21.6,14.6,10.9,0,102450,0
7,3.1,86,10.3,17,12.4,0,101540,0
7,0,36,14.6,10.3,10.3,10.4,101180,0
1,7.9,128,17.3,10.1,5.6,0,102240,0
4,1.6,65,21.1,12,6.7,0,102110,0
1,10,141,24.1,15.2,9.3,0,101840,0
1,9.6,136,21.4,16.8,9.5,0,101200,0
7,1.7,63,21.5,18.1,14.9,3,100450,0
7,2,66,23.7,17.5,13.5,0.8,100960,0
5,4.4,89,13.1,20.6,17.5,6.8,100940,0
7,0,31,16,12.9,12.8,31.8,100670,0
8,0,31,20.4,12.9,9.8,0.2,101110,0
7,4,82,16,16.4,12.4,1.4,101580,0
8,0,30,16.8,13.7,11.3,0.4,101980,0
4,5.3,91,17,13.1,9.3,0,102650,0
1,8.5,113,18.6,11.1,5.1,0,102700,0
4,7.5,104,19.1,12.3,6.1,0,103080,0
2,8.7,111,13.7,13.7,8.2,0,102830,0
1,9.1,112,16,10.2,6.8,0,103630,0
2,3.3,68,17.9,10.9,5.8,0,103120,0
2,5.2,82,15,13.7,9.5,0,102840,0
5,5.9,86,11.4,10.2,5.3,1,102190,0
5,3.2,64,7,10.2,9,0.2,101220,0
4,3.8,68,10.7,4.7,2.3,0.6,101440,0
3,3.7,67,9.5,7.3,4,0.2,101800,0
2,7.2,90,9.1,5.7,1.9,0,100760,0
7,0,24,14,6.7,4.2,0,99730,0
4,5.9,79,11.5,6.7,-0.7,4.2,100660,0
7,0,23,11.7,8.3,5.2,4,100630,0
1,7.9,89,14.6,6.1,0.5,0,102390,0
3,5.5,73,13.6,8.7,2.7,0,102280,0
7,0.5,31,16.3,10.8,7.9,0,101060,0
6,1.4,40,15.6,12.1,7.8,0,100390,0
7,0.3,27,14.7,12,8.4,7,99930,0
7,0.9,34,14.4,12.9,11.2,2.8,99770,0
1,6.5,74,14.1,9.3,4.3,0,101360,0
6,1.1,35,15,9.9,5.7,8,100390,0
5,4.1,57,14.2,11.9,8.9,22.4,99400,0
3,5.5,65,14.8,10,5.8,0.6,99920,0
4,4.3,57,14,11.9,9,0,100920,0
2,5.7,64,14.8,10.9,7.9,0,102030,0
3,6.6,68,14.8,12,9.2,0.2,102220,0
8,0.1,21,11,12,9.2,0,102070,0
8,0,18,12.3,10.8,10.7,0,102500,0
3,6.1,63,11.7,9.4,6.5,0,102670,0
0,6.4,64,8.9,8.2,4.8,0,102700,0
6,1.7,35,5.5,7.3,5.7,2.8,102040,0
8,0,17,8.4,5,4.6,9.6,100870,0
5,3.2,44,6.6,4.3,0.2,0,101200,0
4,0.1,19,8.6,2.6,-1.3,0.2,101760,0
8,0,16,9.4,4.7,0.7,0.4,101390,0
8,0,16,8.6,8,6.6,0,100980,0
7,0,15,8.2,7.5,6.5,0,101060,0
7,0,15,13.2,6.2,4.2,0,101370,0
7,0,15,14,7.7,2.1,7.4,101360,0
8,0,15,13.9,8.2,2.3,3,100690,0
7,0.1,17,11.9,12.9,12,1.4,100150,0
1,4.9,48,13.9,9,6.1,4,100690,0
7,0,14,15.8,9.9,6,3.8,100330,0
7,1.2,25,13.7,12.7,9.6,0,99720,0
6,1.5,27,10.4,12.2,10.8,2.8,100110,0
4,3,35,13.1,6,1.5,4,102060,0
8,0,13,13.3,8.4,3.8,1,101410,0
8,0,13,12.4,11.3,9.3,4.2,101360,0
5,1.1,23,12.5,12,11.6,3.6,100380,0
4,0.7,20,11,9.7,6.8,1.6,100240,0
5,3.3,35,9.4,9.8,8.5,1.2,100930,0
7,0,12,9.3,6.8,4.3,0,102660,0
1,5,43,7.6,5.5,1.7,0,102500,0
5,0.2,15,5.5,5.5,3.4,0,102160,0
0,5.1,43,5.1,3.4,1.2,0,101800,0
6,2,28,8.1,1.9,-1.2,0,102290,0
7,0,12,9.4,3.9,-0.4,10.4,101230,0
3,1.4,24,10.7,5.9,2.4,4.2,100590,0
3,4.3,39,10.4,7,3.4,0,101600,0
8,0,12,9.9,7.6,4.8,8.6,100910,0
5,1.8,26,13.2,7.8,5.6,0.8,100450,0
6,1.9,27,12.9,9.5,5.8,7,100580,0
8,0.3,16,12,10.1,7.2,0.4,100120,0
4,1.5,25,13.2,10.4,8.8,3.8,101540,0
8,0,12,8.3,9.8,6.5,2.8,101780,0
5,2.1,28,8.6,6.5,4.7,0.2,103180,0
7,0,12,9.6,4.9,1.2,0.2,103440,0
8,0,12,7.9,6.8,4,0,103060,0
6,2.5,31,10.8,5.4,2.9,0,102650,0
8,1.4,24,12.3,6.9,3,0,103050,0
7,0,12,10.4,9.8,7.3,0,103240,0
8,0,12,10.1,8.4,6.5,0,103520,0
8,0,13,10.7,9.4,8.8,0,103580,0
7,0.5,19,6.4,7.8,4.8,0,103570,0
7,0,13,5.5,5,3.7,0,104310,0
8,0,13,4.6,4.9,4.3,0,104320,0
5,4.7,43,6.4,3,1.4,0,104230,0
8,0,13,10,4,1.6,0,103920,0
8,0.2,16,11.1,7.1,4.2,0,103680,0
8,0,13,9.3,8.6,6,0,103230,0
1,5.1,46,5.9,7.7,6.1,0,102810,0
3,3.1,37,7.3,3.9,1.9,0,102970,0
7,0,14,9.1,3.8,0.2,0,103060,0
7,0.2,17,11,5.3,1.6,0,103020,0
8,0,14,11.7,8.7,6.4,0,102320,0
8,0.1,16,9.8,10.2,8.6,0,101440,0
6,1.8,31,9.7,8.6,7.4,0,102030,0
6,0.1,17,9.9,5.5,1.4,0.2,101940,0
7,0,15,5.1,8.1,6.2,5.2,100590,0
4,6.1,56,7.1,3.6,2.1,0,101130,0
7,0.8,25,5.5,2.9,-1.4,0,101630,0
8,0,16,5.7,3,0.6,0,100980,0
2,5.7,56,6.4,2.1,-1.4,0,101790,0
7,0.3,21,6.6,2.1,-2.2,5.4,102120,0
5,4,48,3.4,3.8,1,4.8,100210,0
6,1.6,33,5.4,1.6,-0.1,0.2,100270,0
8,0,17,12.4,1.3,-2.8,1,101170,0
6,2.8,43,10.8,6.1,-0.2,0,101400,0
7,0.3,23,6.7,7.8,4.7,5.8,100250,0
6,1.9,38,6,5.2,3.7,1,99190,0
0,7,69,6.5,3.6,1.3,0,100590,0
7,0.4,25,6.2,1.9,-2.6,5,100140,0
2,6.3,68,4.4,2.2,-1.7,0,99570,0
4,3.4,51,2.6,-0.4,-5.2,4.6,99140,0
8,0,19,5.2,-0.1,-2.8,5.2,98780,2
6,5.7,67,7.4,2.9,0.5,0,100690,0
2,7,76,9.7,2.3,-2.8,5,102300,0
7,0,20,9.5,4.2,-1.2,0.2,101850,0
8,0,21,11.5,7.2,5,4.2,102310,0
7,0.7,32,10.5,8.6,5.7,4,101630,0
6,5.3,70,11.1,8.3,6.1,1.2,100610,0
7,0,22,10.8,8.8,6.4,7,99910,0
4,3.7,61,8,8.7,6.5,2,100040,0
6,0.9,37,9.2,6.8,5.7,1,99780,0
4,4.2,66,12.3,5.5,1.8,0,102340,0
5,2.6,54,12.9,6.9,1.5,0,103320,0
4,2.7,56,13.9,8.8,4.8,0,103310,0
1,8.4,98,14.4,7.2,0.4,0.2,103190,0
0,8.4,99,11.9,7.7,1,0,102700,0
6,0,25,15.1,7.5,3.1,0,102270,0
3,5.8,84,9.7,9.4,3.7,0,101600,0
6,0,26,12.5,8.4,7.2,2.8,101540,0
4,5.3,83,13.3,7.2,1.9,0,101860,0
6,3.8,72,15.3,9.4,5.5,0,102000,0
4,5.4,86,15.3,10.8,6.2,0,102640,0
5,5.9,91,16.7,10.7,6,0,103450,0
0,6.3,96,16.8,11.5,6.3,0,103380,0
0,9.1,118,19.4,9.8,2.8,0,103550,0
0,9.5,122,20.1,10.3,1.2,0,103620,0
0,9.6,124,19.2,11.1,2,0,103240,0
0,9.2,123,13.1,10.8,2.4,0,102480,0
6,0.7,46,11.2,8.9,4.7,1.4,101590,0
7,0.1,39,15.1,9.8,8.3,0,101810,0
7,2.3,74,12.7,11.3,7.5,2.6,101010,0
7,0,36,10.7,10.8,9,5,99830,0
6,3.4,89,12.2,7.2,3.8,0.6,99440,0
5,5.6,113,12.6,7.7,3.1,5,100240,0
8,0,38,12.5,9.8,7,0.4,98970,0
6,4,99,10.6,9,5.5,0.2,99270,0
4,3.4,94,13.6,6.7,2.8,1.2,100990,0
6,3.4,95,10.8,10.2,6.9,8.2,101230,0
6,6,125,11.4,8.1,5.3,3,100910,0
3,8.3,149,9.8,6.7,2,0.6,102290,0
6,1.5,73,12,7.8,5.9,7.8,100700,0
7,2.6,90,14.9,8,4,4.2,100800,0
6,4,109,14.7,10.9,7,4.6,100610,0
8,1.2,71,12.5,11.9,9.1,0,100720,0
8,0,44,10.4,11.4,10.3,4.4,100250,0
4,6.3,139,11.6,7.1,3.8,1.8,100530,0
6,3.8,111,13,7.5,3.4,0,102050,0
8,0.5,61,13,9.6,6.2,0,102730,0
8,0,46,14.6,10.6,8.2,0,103230,0
8,0.1,52,11,11.7,8.8,0,103300,0
8,0,48,13.9,9.9,8.9,0,102880,0
6,1.6,85,14.9,10.5,7.1,0,103140,0
2,10.6,195,13.1,9.1,3.3,0,103060,0
2,11.1,202,14.7,9.2,5.2,0,103180,0
2,8.1,173,13.4,8.1,1.5,0,103420,0
6,2.4,102,16.1,9,4.6,0,103520,0
5,5.3,144,17.6,11.6,7.1,0,103570,0
0,11.4,213,19.1,10.2,2.7,0,102900,0
3,8.2,181,13.1,11.9,4.7,0,102130,0
4,3.8,128,14.5,10.7,8.2,0,102460,0
2,11.4,219,9.8,9.2,3.9,0,101980,0
5,2.1,104,10.9,6.6,3.4,4.4,100440,0
5,4.2,137,10.3,5.9,0.9,0.8,99880,0
7,1.6,97,14.3,5.7,1.1,1.4,99510,0
6,2.8,118,11.6,9.8,5.4,0,100190,0
6,0.5,75,11.7,8.9,6.3,0,100540,0
7,0,58,12.7,8.9,6.1,0.2,100830,0
8,0.2,68,11.7,10.1,7.5,2.8,101100,0
7,0,59,13.1,9.9,8.2,1.8,101410,0
3,11.8,240,12.6,8.8,4.6,0,101890,0
1,12.5,249,10.7,6.8,1.1,0,102570,0
5,3.6,139,9.9,6,1.3,0,102690,0
3,6.6,182,11.4,5.2,0.6,0,102730,0
3,8,202,15.3,5.5,-0.3,0,102540,0
4,11,239,16.4,9.8,4.2,0,101980,0
7,1.4,103,19.2,11.7,6.9,0,101520,0
2,9.6,226,21.8,12.9,6.7,0,101890,0
7,11,244,24,14.8,7.8,0,102300,0
0,12.3,261,24.7,16.4,8.7,0,102820,0
0,12.9,269,24.6,16.4,8.2,0,102940,0
0,12.8,270,25,16.1,7.7,0,102000,0
4,7.5,206,21.9,16.8,8.5,0,100590,0
4,1.5,111,18.3,17.4,12.8,0,99710,0
7,2.3,128,17.3,14.2,10.1,0.6,99380,0
5,3.1,143,17.6,12.7,8.1,0,99870,0
5,4.9,173,13.3,11.6,5.6,0.8,100900,0
7,1.2,107,14.8,10.2,7.2,0,100990,0
8,1.1,106,16.1,10.9,7.1,0,102010,0
7,2.7,139,18.2,10.8,5.4,0,102590,0
3,9.5,242,18.5,12.1,5.9,0,102440,0
6,3.8,161,16.7,12.5,6.5,0,101890,0
6,4.7,176,15.5,12.9,9.1,1.4,101410,0
7,1.9,127,11.6,11.4,7.4,1.8,101470,0
4,9.5,247,12.7,8.4,5.2,0.2,101960,0
5,4.3,172,13.1,7.7,2.7,0,102580,0
7,2,131,17.5,9.1,5.1,0,102200,0
7,6.9,214,15.7,11.8,6.2,7.4,101390,0
7,1.8,128,15.8,12.1,8.4,10.8,99570,0
6,1.9,131,16.4,10.9,6.1,9.2,99750,0
5,4.9,186,16.8,10.6,4.7,0,100880,0
6,4.6,182,18.1,12.4,8.1,2.2,101990,0
1,11.3,279,17.8,11.4,4.7,0,103590,0
0,13.7,310,18.8,11.5,5.2,0,103930,0
0,14,314,20.7,12.7,6.6,0,103380,0
0,12.9,302,19,13.8,6.9,0,102690,0
4,11.7,288,14.8,13.2,7.4,0,101740,0
7,0.5,100,17.2,11.6,8.4,0,100910,0
7,0.7,106,18.6,13.4,9.7,0,100680,0
6,0.3,94,20.4,13.4,8.2,0,100970,0
6,3.1,161,20.9,16.3,12.2,0,101270,0
1,11.9,294,22.5,15.2,9.6,0,101810,0
5,9.4,262,24.7,16.4,10.4,0,101960,0
4,10.8,281,22.6,16.9,9,0,101630,0
4,7.6,237,24.2,16.7,10.8,0,101720,0
7,4.5,189,21.2,19.1,13.9,0,101820,0
7,1.7,135,20,17.6,14,0,101350,0
5,4,181,18.4,14.5,9,0.2,101040,0
6,4.7,193,19.2,13.8,9.1,0,101270,0
7,0.3,97,24.8,14.2,9.2,2.8,101860,0
7,4.6,192,20.7,17.9,11.1,0,102100,0
6,2.3,149,27.6,17.5,14.3,0,102350,0
3,11.5,296,27.3,19.1,10.5,0,101920,0
6,7.1,235,22,21.1,14.9,0,101010,0
3,6.8,231,17.5,16.3,10.6,0,101240,0
7,0.8,115,19.8,13.8,10.1,1.6,100600,0
6,4.6,196,21,15.8,11.8,0,100590,0
3,11.9,303,19.3,14.8,8.7,1.4,101010,0
7,1.5,134,20.3,15.2,11,7.4,100240,0
5,7.6,244,21,15.6,10.9,0,101140,0
5,6.4,226,14.8,14.8,8.6,3.2,102040,0
8,0,80,18.4,13.1,11.4,31.8,101460,0
8,0.8,116,16.1,13.9,9.5,0,101150,0
8,1.7,140,16.1,13.6,11,17.2,100970,0
8,0,81,20.1,13.8,11.4,4.8,100580,0
7,5.3,209,20,15.9,11.7,0,101020,0
7,3.7,181,21.4,15.8,11.5,0.8,101280,0
6,4.7,199,22.7,14.9,8.4,1.2,101660,0
4,9.3,270,19.7,17,11.3,0,101750,0
7,2.4,156,19.5,15.3,11,2.2,101390,0
8,0.1,89,20.5,16.8,14.1,7.4,100800,0
6,6.5,229,22.4,16.4,12.3,0,101260,0
3,9.8,277,23.8,15.6,8.8,0,101940,0
1,11.9,38,24.9,16.8,9.7,0,102090,0
6,1,122,24.5,18.7,12.5,0,101680,0
7,1.7,140,23.9,20.9,17.2,2.8,101560,0
8,1,122,22.2,20.9,17.8,0,101890,0
8,3.5,178,24.6,18.8,15.4,0,102720,0
2,13.3,40,24.7,18.8,13,0,102870,0
2,12.7,39,34,19.1,13.4,0,102420,0
1,13.6,39,25.1,24.3,14.6,0,101500,0
3,8.9,263,22.5,19.9,14.6,0,101610,0
3,7.4,241,23.2,17.9,13.3,0,102040,0
3,9.6,273,24.4,17,10.8,0,102500,0
3,10.9,290,26.7,18.6,12.9,0,102650,0
1,14.1,36,27.6,19.4,12,0,102460,0
6,8.5,256,23.6,21.6,15.7,0,101850,0
5,4.7,197,21.5,19.1,14.6,4.6,101370,0
7,3,166,23.9,17.8,14.1,2,101670,0
7,4.8,198,25.8,18.2,12.5,0,102070,0
8,1.8,140,26.7,20.6,15.3,0,102090,0
7,3.1,167,27.3,21.7,16.7,0,101800,0
7,7.9,245,25.5,21.8,16.3,0,101290,0
5,9.2,263,23.7,21.3,17.1,0,101510,0
4,5,200,21.9,19.1,14.5,0.6,102160,0
5,2.5,153,22.9,18,14.1,0,102320,0
4,6.1,217,27.3,17.4,11.8,0,102260,0
0,13.1,36,26.4,19.5,11.7,0,101910,0
5,6.6,223,24.8,19.9,13.5,3,101410,0
6,2.5,152,19.9,20.2,15.6,0,101050,0
7,0,77,25.6,16.3,12.7,17.4,101120,0
5,6.9,226,24.6,20.5,15.4,0,100890,0
3,5.7,207,27.9,18.8,13,0,102020,0
5,7.1,228,33.6,22.1,16.4,0,102170,0
0,13.2,307,32.8,24.6,15.7,0.8,101730,0
2,12.2,294,37.9,26.4,20,0,101210,0
2,9.5,259,25.7,28.8,19.7,3.8,101020,0
8,0.7,105,20.3,22.2,18.7,14.4,101050,0
8,0,74,24.3,18.2,16.1,0.4,100710,0
6,1.3,120,26.2,19.9,15.5,0,100600,0
4,11.4,280,19.9,19.7,13.2,0,100880,0
6,1.5,124,24.9,18.4,17,3.8,100510,0
7,4.2,176,26,20.6,16.3,0,101230,0
6,5.7,199,25.8,20.3,14.6,0,101710,0
4,6.6,212,24.7,20.6,15.5,0,101910,0
4,3,153,27.4,19.8,14.8,0,101880,0
6,0.5,95,26.5,21.2,15,0.2,101340,0
5,4.8,182,25,21.2,16,0.2,100980,0
5,5.9,198,24.9,20.1,15.3,0,100780,0
5,5.3,188,24.5,19.6,14.2,1.2,100670,0
5,5.4,189,25,18.9,13.4,3.2,100960,0
6,3.8,162,23.6,21.3,17.6,1.8,100090,0
6,5.6,190,23.2,20.1,16.6,1.4,100420,0
3,7.2,212,19.5,19.1,15.1,0,101120,0
6,1.3,112,23.4,16.2,12.9,1.4,101460,0
4,9.8,243,19.4,16.6,9.8,3.2,101740,0
8,0.1,74,23.5,16.6,13.9,8.6,101240,0
4,7,204,19.2,18.8,14,0,101230,0
6,0,65,24.1,15.9,12.7,5.6,101120,0
5,7.5,209,22.5,19.6,15,1,100460,0
6,3.7,153,22.4,18.6,14.6,4.8,100550,0
3,7.5,206,22.8,17.2,12.1,0.6,101410,0
2,9.9,235,23.6,16.8,10.7,0,102280,0
2,8.4,215,25.1,17.1,10.6,0,102650,0
3,9,221,27.7,18.6,12.2,0,102470,0
0,12.2,256,30.7,20.4,13.2,0,102400,0
2,11.1,243,33.3,21.9,13,0,101910,0
2,11,240,33.2,24.8,16.3,0,101780,0
0,12,249,33.4,24.9,16.5,0,101740,0
1,10.4,230,26.6,24.9,16.3,0.4,101410,0
7,3.3,136,24.7,22.3,18,0,101380,0
3,8.9,210,24.8,17.8,10.8,0,101950,0
2,8.6,205,24.9,19.1,13.4,0,102050,0
3,5.7,167,21.6,18.6,12.3,0,101260,0
3,8.6,193,23.6,16.4,11.3,0,101800,0
4,7.1,175,22.8,16.1,8.7,0,102360,0
7,2.5,113,21.1,19.1,15.3,7.2,102260,0
6,7,171,18.7,17.9,14.6,0,101570,0
3,8.5,186,18.8,15.3,11.9,0,102490,0
4,0.7,77,17.8,14.1,9.3,0,102230,0
6,2.8,113,18.6,14.6,11.3,0,102340,0
2,8.6,183,16.1,12.3,6.1,0,102340,0
8,0,52,21.9,13.9,11.8,0,101360,0
5,5.4,144,21.8,15.9,9.9,0,101870,0
7,0.5,68,25.7,17.6,13.5,0,102020,0
6,3.3,115,22.6,18.9,12,0,102700,0
2,11.8,205,24,18.1,13.5,0,103390,0
0,10.9,195,26.6,16.6,9.1,0,103210,0
0,10,185,20.6,18.2,9.8,0.2,102430,0
8,0,47,20,18,15.4,0.6,102210,0
1,11.4,194,20,14.8,9.6,0,102540,0
0,11.1,189,22.2,13.9,7.8,0,102960,0
0,10.5,182,22.4,15.1,7.9,0,103080,0
0,10.8,183,26.4,15.8,9.3,0,102510,0
0,10.6,179,23.9,19.1,11.8,0.2,101220,0
6,0.4,58,20.1,20.6,17.3,1.6,100440,0
6,3.3,102,20.5,16.8,13.5,18.8,100970,0
7,1.8,81,22.2,17.9,15.2,12.6,100170,0
7,2.6,91,20.9,18.4,14.6,3.6,100050,0
6,1.7,78,19,18.2,15.5,0.8,100290,0
3,4.1,107,19.7,16.1,13.2,1.2,100410,0
6,0.3,51,19.8,15.8,12,4.6,100800,0
7,0.3,50,17.8,16.9,13.9,4.4,99800,0
6,0.2,47,21.1,13.8,9.7,7.2,100860,0
7,2.8,87,14.4,17.4,13.6,9.4,100020,0
1,7.9,136,15.3,10.6,6.7,0,101770,0
5,0.2,45,15.7,9.7,4,1.8,101640,0
6,0.2,44,16.3,12.1,8.4,0.4,100550,0
8,0,36,17.3,13.8,11.4,16,101390,0
7,4.7,101,16.9,14.4,11.6,1,101110,0
8,0.5,49,17.9,13.6,10.2,1.8,101420,0
5,2.5,76,16.3,15,12.1,3.4,100700,0
6,4.2,92,17.5,13.4,10.5,0.2,100530,0
4,3.8,87,17.2,12.9,8.3,3.6,101100,0
8,0,33,16.4,15.3,13.4,7,100650,0
8,0,32,17.3,13.5,10.6,12.4,100810,0
7,1.1,54,16,14.1,10.9,4,100450,0
8,0,31,17.5,13.2,10.3,3.6,100550,0
6,1.7,60,16.3,14.1,10.7,0.8,100410,0
6,3,73,15.4,13,9.7,0,100310,0
5,2.7,69,15.6,11.8,8.2,10.2,100540,0
5,4.6,85,15.8,12.4,9.3,2.4,99950,0
3,6.7,100,12.1,12.7,9.5,0.6,100100,0
5,1.4,52,13.3,8.3,4.6,0.2,101050,0
8,0,28,16,11.1,8.8,0.4,101850,0
2,7.6,102,14.6,11.2,6.5,0,102320,0
6,0.2,33,12.5,9.4,4.2,0.2,101350,0
7,0,26,16.9,10.4,8.3,5.6,100560,0
7,0,26,16.9,13.2,9.5,0.4,101120,0
8,0,25,12,14.6,12.2,4.2,100850,0
2,5.3,80,11,8,4,0,102330,0
4,3.5,65,11.5,6,1.1,0,102490,0
8,0.1,27,12.9,8.6,5.7,0,102510,0
5,4.4,70,13.3,9.9,7,0,102400,0
5,4.9,72,16.2,9.9,6.5,3.2,101880,0
8,0,23,14,11.8,7.4,1.4,99920,0
7,0.3,29,12.4,12,10,4.2,98080,0
4,1.8,46,12.8,9.2,6,2,98170,0
4,1.2,39,13,10.1,7.3,0,98410,0
8,0.6,32,9.6,9.6,6.1,1.2,99700,0
5,3.3,55,11.2,6.5,3.3,9.2,100360,0
4,6,72,9,8.4,5.6,0,99320,0
5,0.1,23,7.8,4.3,-0.3,0.2,100620,0
6,0.4,27,11.1,4.1,0.4,12.4,100600,0
5,6.3,70,10,6.3,1.6,2.4,101060,0
5,3.5,53,9,7.3,4.7,0,100240,0
5,2.7,46,10.1,6.1,3.2,1.8,99900,0
4,3.3,50,9.8,6.4,2.7,17.2,99830,0
7,2.6,44,8.9,6.8,3.8,0.2,99490,0
8,0,18,8.2,6.5,4,1.6,100300,0
8,0.7,28,8.7,6.5,4.7,0,100610,0
7,2.1,39,9.5,5.1,1.5,0,101120,0
3,3.8,49,7.1,6,2.6,0,101590,0
6,0,17,8,2.5,-2.1,0,101680,0
3,0.8,27,7.6,4.2,0.4,0,101210,0
8,0,16,9.9,4.8,2,4.2,100330,0
7,0.7,26,10.8,6.8,3.6,1,99530,0
7,0,16,11.8,9.2,7.6,3.4,99370,0
7,0.1,18,11.8,8.8,5.9,0,100300,0
8,0,15,13.6,10.1,8.4,2,100210,0
7,0,15,11.9,11.6,9.5,5.2,99480,0
8,1.2,28,10.1,10.6,9.2,3,98400,0
8,0.3,20,7.9,9,7.9,2,99560,0
2,5.7,53,7.1,5.3,2.8,0.2,101550,0
3,3.8,43,7.5,3.1,-0.8,0,102150,0
3,1.3,26,7.6,4.8,2,0,102360,0
1,5.5,48,10,3.4,-0.8,0.2,103110,0
5,2.9,35,9,5.2,0.4,0,102770,0
1,5.4,47,12.1,4.6,0.2,0.2,102110,0
7,0.5,19,13.8,5.4,-1.3,3.8,101880,0
7,0.1,15,11.9,8.3,2.8,0.2,100640,0
7,0.3,17,11.2,9.3,6.8,2,101220,0
5,1.7,27,9.7,10,8.8,0,99950,0
3,4.1,39,11.9,8.1,6.5,0,100930,0
6,0,12,8.4,5.8,-0.2,3.6,101430,0
2,2.6,31,9.4,6,3.5,0.2,100500,0
6,0,12,8.6,5,0.6,11,98920,0
7,2,28,9.1,6.7,4.7,2,97920,0
4,2.6,31,10.3,6.5,3.9,10.8,98950,0
4,4,38,9,7.5,4.8,8.4,99510,0
7,0,12,7.8,6.7,4.3,4.4,99980,0
8,0,12,12,7,6.2,1.4,100050,0
5,1.2,23,13.6,6.4,0.8,9,100760,0
8,0.4,17,10.8,9.7,5.7,13,99620,0
6,0.5,18,10.7,9.6,8.3,8,98110,0
7,1.9,27,9.6,7.5,4.2,7.2,97900,0
6,2.2,29,10.9,8.3,7.1,0,98480,0
4,4.1,38,12.3,8.1,5.2,1.2,100710,0
5,2,28,9,9.8,7.2,0.2,100850,0
2,5,42,10.2,5.7,2.4,0.2,102320,0
7,0.1,14,8.3,5.8,1.5,2.6,101650,0
8,0,12,9.6,7.5,6.6,0,102880,0
8,0,12,9.9,8.1,6.6,0,103630,0
6,2.2,29,11.5,8.7,7.4,0,103360,0
0,3.6,37,9.3,6.5,1.5,0,102970,0
7,0,13,9.4,7.1,4.9,0,103160,0
8,0,13,6.6,4.1,1.7,0,102980,NA
7,0,13,11.1,8.6,6.2,1,102160,NA
4,0,22,10.4,9.9,9.4,0.6,101980,NA
7,2.7,36,9.1,5.6,2.2,0,103400,NA
7,1.4,32,9.1,7.8,6.5,0,103380,NA
7,0.2,24,9,7.8,6.6,0.8,102290,NA
5,0.9,30,12.1,8.1,4.1,0.2,102220,NA
7,1.3,37,12.1,11.8,11.6,1,102070,NA
3,0.9,28,13.5,11.5,9.6,4.2,100780,NA
3,3.8,43,8.6,7.1,5.7,0,102100,NA
7,3.5,43,11,8,5,0.6,102260,NA
3,0.5,27,11.7,10.6,9.6,0.2,101810,NA
7,2.8,36,10.5,7.5,4.6,5.6,101060,NA
8,0.6,27,13.4,10.3,7.2,10,99610,NA
3,0,18,10.2,9.1,8,3,100450,NA
7,2.4,38,12.7,8.9,5.2,4.4,101520,NA
4,0.4,34,9.6,8.5,7.4,1,101170,NA
2,2.7,43,8,4.6,1.2,0,102620,NA
0,6.7,60,7.7,3.7,-0.3,0.2,104280,NA
3,6.2,66,8.9,4.3,-0.3,0,104820,NA
1,3.8,53,8.1,3,-2,0,104260,NA
8,5.6,58,8.1,4.3,0.6,0.2,103810,NA
8,0,17,8.1,7.6,7.1,0,103250,NA
8,0,10,7.1,6.5,6,0,102380,NA
8,0,12,7,6.3,5.6,0.2,101930,NA
7,0,21,10.6,8.1,5.7,2.4,101040,NA
7,0.1,36,9.6,8.5,7.5,9,100130,NA
2,1.1,36,8.2,5.4,2.6,0,99490,NA
4,4.8,69,9.7,6,2.4,0,100810,NA
8,5.8,70,13.1,10,7,0.2,100510,NA
7,0,23,12.9,10.7,8.6,1,100640,NA
2,0.4,39,12.5,11.2,10,8,100400,NA
7,3.3,64,13.4,9.9,6.4,0.6,100750,NA
7,0.4,48,12.1,10.3,8.5,0.2,101200,NA
5,1,49,9.5,6.7,4,0,102030,NA
7,1.5,42,NA,NA,2.4,NA,103640,NA
4,3.5,68,9.6,4.8,0,0,103250,NA
4,5.6,80,9.4,5,0.7,1.2,102090,NA
7,4.3,77,11.1,9.5,7.9,0,101480,NA
8,3.4,68,13.2,10.4,7.6,13,99660,NA
7,0.1,24,9.7,7.5,5.4,3,99620,NA
2,3,68,8.5,6,3.5,0,100660,NA
4,6.5,99,9.1,5.6,2.2,10,101440,NA
4,6.1,91,10.5,8,5.6,1,99860,NA
7,1.1,56,12.6,7.2,1.9,3,101600,NA
8,3,77,13,11.4,9.9,8,100800,NA
6,0,20,13.1,12.5,12,12.2,99490,NA
7,0.2,29,11.5,8.4,5.4,0.2,100830,NA
7,4.2,88,11.5,7.9,4.4,2.4,101820,NA
8,2.6,74,9.2,5.9,2.6,1.2,101890,NA
4,0,36,10.4,9.5,8.6,5,101100,NA
5,1,42,11,7.3,3.7,0,102250,NA
7,0,67,14.4,11.7,9.1,0.4,101830,NA
7,1.6,70,15.1,12,8.9,2.8,101660,NA
7,1.3,61,12.2,8.9,5.7,2,101230,NA
6,0.1,30,9.7,7.1,4.6,1,100130,NA
